Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
Device.RouterAdvertisement.InterfaceSetting.1.OptionNumberOfEntries,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"1",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.RouterAdvertisement.InterfaceSetting.1.Status,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"Enabled",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.RouterAdvertisement.InterfaceSettingNumberOfEntries,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"1",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.Routing,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Routing.RIP,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Routing.RIP.Enable,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RIP.InterfaceSetting,true,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Routing.RIP.InterfaceSetting.2,true,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Routing.RIP.InterfaceSetting.2.AcceptRA,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RIP.InterfaceSetting.2.Alias,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"cpe-routingripintf",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RIP.InterfaceSetting.2.Enable,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"false",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RIP.InterfaceSetting.2.Interface,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"Device.IP.Interface.5.",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RIP.InterfaceSetting.2.SendRA,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"false",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RIP.InterfaceSetting.2.Status,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"Disabled",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RIP.InterfaceSetting.2.X_TP_RipVersion,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"RIPv2",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RIP.InterfaceSetting.4,true,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Routing.RIP.InterfaceSetting.4.AcceptRA,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RIP.InterfaceSetting.4.Alias,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"cpe-routingripintf",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RIP.InterfaceSetting.4.Enable,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"false",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RIP.InterfaceSetting.4.Interface,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"Device.IP.Interface.7.",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RIP.InterfaceSetting.4.SendRA,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"false",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RIP.InterfaceSetting.4.Status,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"Disabled",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RIP.InterfaceSetting.4.X_TP_RipVersion,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"RIPv2",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RIP.InterfaceSettingNumberOfEntries,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"2",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RIP.SupportedModes,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"Both",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RouteInformation,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Routing.RouteInformation.Enable,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RouteInformation.InterfaceSetting,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Routing.RouteInformation.InterfaceSettingNumberOfEntries,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router,true,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Routing.Router.1,true,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Routing.Router.1.Alias,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"cpe-router",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.Enable,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"false",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding,true,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Routing.Router.1.IPv4Forwarding.3,true,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Routing.Router.1.IPv4Forwarding.3.Alias,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"cpe-routerv4forwarding",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.3.DestIPAddress,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.3.DestSubnetMask,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.3.Enable,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.3.ForwardingMetric,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"-1",xsd:int,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.3.ForwardingPolicy,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"-1",xsd:int,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.3.GatewayIPAddress,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"100.64.0.1",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.3.Interface,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"Device.IP.Interface.5.",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.3.Origin,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"IPCP",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.3.StaticRoute,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"false",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.3.Status,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"Enabled",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.5,true,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Routing.Router.1.IPv4Forwarding.5.Alias,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"cpe-routerv4forwarding",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.5.DestIPAddress,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.5.DestSubnetMask,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.5.Enable,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"false",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.5.ForwardingMetric,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"-1",xsd:int,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.5.ForwardingPolicy,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"-1",xsd:int,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.5.GatewayIPAddress,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"10.201.0.1",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.5.Interface,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"Device.IP.Interface.7.",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.5.Origin,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"DHCPv4",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.5.StaticRoute,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"false",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4Forwarding.5.Status,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"Disabled",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv4ForwardingNumberOfEntries,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"2",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv6Forwarding,true,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Routing.Router.1.IPv6Forwarding.3,true,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Routing.Router.1.IPv6Forwarding.3.Alias,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"cpe-routerv6forwarding",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv6Forwarding.3.DestIPPrefix,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv6Forwarding.3.Enable,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv6Forwarding.3.Interface,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"Device.IP.Interface.5.",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv6Forwarding.3.NextHop,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"fe80::5054:ff:fe0a:eba6",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv6Forwarding.3.Origin,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"RA",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv6Forwarding.3.Status,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"Enabled",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv6Forwarding.5,true,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Routing.Router.1.IPv6Forwarding.5.Alias,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"cpe-routerv6forwarding",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv6Forwarding.5.DestIPPrefix,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv6Forwarding.5.Enable,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"false",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv6Forwarding.5.Interface,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"Device.IP.Interface.7.",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv6Forwarding.5.NextHop,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv6Forwarding.5.Origin,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"DHCPv6",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv6Forwarding.5.Status,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"Disabled",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.IPv6ForwardingNumberOfEntries,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"2",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.X_TP_DefaultIntf,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"0",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.X_TP_DefaultV6Intf,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"0",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Routing.Router.1.X_TP_PRI,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.Routing.RouterNumberOfEntries,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"1",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.Time,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Time.CurrentLocalTime,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"2026-03-05T02:55:27.000Z",xsd:dateTime,2026-03-05T02:55:26.067Z,,,,
Device.Time.DaylightSavingsEnd,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",xsd:dateTime,2026-03-05T02:55:26.067Z,,,,
Device.Time.DaylightSavingsStart,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"0001-01-01T00:00:00.000Z",xsd:dateTime,2026-03-05T02:55:26.067Z,,,,
Device.Time.DaylightSavingsUsed,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"false",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Time.Enable,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Time.LocalTimeZone,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"+07:00",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Time.LocalTimeZoneName,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Time.NTPServer1,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"0.0.0.0",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Time.NTPServer2,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"0.0.0.0",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Time.NTPServer3,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Time.NTPServer4,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Time.NTPServer5,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Time.Status,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"Synchronized",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Time.X_TP_Hour,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Time.X_TP_Hour.Day,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"5",xsd:int,2026-03-05T02:55:26.067Z,,,,
Device.Time.X_TP_Hour.Hours,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"9",xsd:int,2026-03-05T02:55:26.067Z,,,,
Device.Time.X_TP_Hour.Minutes,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"55",xsd:int,2026-03-05T02:55:26.067Z,,,,
Device.Time.X_TP_Hour.Month,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"3",xsd:int,2026-03-05T02:55:26.067Z,,,,
Device.Time.X_TP_Hour.Seconds,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"27",xsd:int,2026-03-05T02:55:26.067Z,,,,
Device.Time.X_TP_Hour.Year,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"2026",xsd:int,2026-03-05T02:55:26.067Z,,,,
Device.UserInterface,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.UserInterface.AvailableLanguages,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"en_US",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.UserInterface.CurrentLanguage,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"en_US",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.UserInterface.LocalAccess,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.UserInterface.LocalAccess.Enable,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.UserInterface.LocalAccess.Port,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"80,443",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.UserInterface.LocalAccess.Protocol,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"HTTP,HTTPS",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.UserInterface.LocalAccess.SupportedProtocols,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"HTTP,HTTPS",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.UserInterface.PasswordReset,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"false",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.UserInterface.RemoteAccess,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.UserInterface.RemoteAccess.Enable,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.UserInterface.RemoteAccess.Port,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"8080",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.UserInterface.RemoteAccess.Protocol,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"HTTP",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.UserInterface.RemoteAccess.SupportedProtocols,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"HTTP,HTTPS",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.UserInterface.RemoteAccess.X_TP_Port,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"8080,8443",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.UserInterface.RemoteAccess.X_TP_Protocol,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"HTTP,HTTPS",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.UserInterface.RemoteAccess.X_TP_RemoteAll,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.UserInterface.RemoteAccess.X_TP_RemoteHost,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Users,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Users.User,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Users.User.1,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Users.User.1.Enable,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Users.User.1.Password,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Users.User.1.RemoteAccessCapable,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Users.User.1.Username,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"admin",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Users.User.2,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.Users.User.2.Enable,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Users.User.2.Password,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Users.User.2.RemoteAccessCapable,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.Users.User.2.Username,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"user",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.Users.UserNumberOfEntries,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"2",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.AccessPoint,true,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.AccessPoint.1,true,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.AccessPoint.1.AC,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.AccessPoint.1.AC.1,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.AccessPoint.1.AC.1.AIFSN,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"3",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.AccessPoint.1.AC.1.AccessCategory,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"BE",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.AccessPoint.1.AC.1.AckPolicy,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.AccessPoint.1.AC.1.Alias,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"cpe-wifiac",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.AccessPoint.1.AC.1.ECWMax,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"10",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.AccessPoint.1.AC.1.ECWMin,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"5",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.AccessPoint.1.AC.1.TxOpMax,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.AccessPoint.1.AC.2,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.AccessPoint.1.AC.2.AIFSN,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"7",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.AccessPoint.1.AC.2.AccessCategory,false,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"BK",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.AccessPoint.1.AC.2.AckPolicy,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"true",xsd:boolean,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.AccessPoint.1.AC.2.Alias,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"cpe-wifiac",xsd:string,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.AccessPoint.1.AC.2.ECWMax,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"10",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.AccessPoint.1.AC.2.ECWMin,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"5",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.AccessPoint.1.AC.2.TxOpMax,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"0",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
Device.WiFi.AccessPoint.1.AC.3,true,2026-03-05T02:56:43.803Z,false,2026-03-05T02:56:43.803Z,"",,,,,,
Device.WiFi.AccessPoint.1.AC.3.AIFSN,false,2026-03-05T02:56:43.803Z,true,2026-03-05T02:56:43.803Z,"2",xsd:unsignedInt,2026-03-05T02:55:26.067Z,,,,
